Data e Hora,Temperatura_casa (°C),Umidade_casa (%),Temperatura_real (°C),Umidade_real (%)
2023-09-29 06:38:19,27.5,58.1,21°,90%
2023-09-29 07:38:19,27.5,58.6,21°,88%
2023-09-29 08:38:18,27.2,58.8,23°,76%
2023-09-29 09:38:18,27.1,57.7,24°,71%
2023-09-29 10:38:18,26.7,58.5,25°,64%
2023-09-29 11:38:18,27.1,63.9,26°,60%
